100,46.314973019s
73,46.443122694s
70,46.512459189s
66,46.588516939s
91,46.690820757s
64,46.776900572s
74,46.853272904s
62,46.921922682s
62,47.005820733s
62,47.090822542s
82,47.176014484s
61,47.269934821s
56,47.348132633s
57,47.422666417s
65,47.499058068s
51,47.568817257s
56,47.635987099s
48,47.707209964s
83,47.770248731s
71,47.831920158s
82,47.906127889s
74,47.977909811s
91,48.040774405s
34,48.096400984s
75,48.15658642s
44,48.220151294s
67,48.274923337s
52,48.328548893s
32,48.386557253s
36,48.467540676s
52,48.540094595s
31,48.623705031s
42,48.695089964s
33,48.779481444s
42,48.815817964s
37,48.889163284s
37,48.943405926s
35,49.000847365s
52,49.056280738s
30,49.08786771s
36,49.125428484s
29,49.175761086s
55,49.210402921s
35,49.249679455s
42,49.290138701s
34,49.325495921s
45,49.366098191s
29,49.401806806s
35,49.440042939s
29,49.490382762s
42,49.522098157s
30,49.556530184s
36,49.604590791s
30,49.645411893s
109,49.68856342s
54,49.722548543s
59,49.758123171s
41,49.799064495s
60,49.83006886s
38,49.864964141s
46,49.898724021s
37,49.937240693s
45,49.96942698s
32,50.004573169s
36,50.043774191s
31,50.146525383s
40,50.203009747s
31,50.266384848s
39,50.313125222s
34,50.361757992s
65,50.401176262s
32,50.449249351s
40,50.490633322s
32,50.532560167s
60,50.565103883s
38,50.599937072s
37,50.635120803s
37,50.674117201s
51,50.705579659s
34,50.744390393s
40,50.785409525s
38,50.843058418s
49,50.879213309s
31,50.916898774s
36,50.96853536s
31,51.009812077s
74,51.052549417s
28,51.087412492s
52,51.132198278s
27,51.175649408s
51,51.214113093s
30,51.251972282s
32,51.298057677s
26,51.338098853s
40,51.370647941s
25,51.406551201s
31,51.449390273s
26,51.511394722s
39,51.558277893s
27,51.591946513s
33,51.625758303s
27,51.670302687s
50,51.701358652s
27,51.733259872s
33,51.760538887s
36,51.799409693s
80,51.82565648s
32,51.856711198s
51,51.885514121s
47,51.9228547s
88,51.950079539s
58,51.98336362s
68,52.011982703s
44,52.061463284s
43,52.089413253s
32,52.12266588s
36,52.184719879s
46,52.243381664s
147,52.294881934s
58,52.328981844s
102,52.392700037s
48,52.466924612s
77,52.532209687s
62,52.599839981s
66,52.638310939s
62,52.678937532s
6501,52.709765063s
53,52.744915011s
72,52.801476592s
34,52.939495162s
60,52.99757355s
26,53.099638654s
32,53.156222993s
64,53.225112159s
54,53.288002152s
32,53.354081561s
30,59.788862779s
30,59.918133s
57,59.97225257s
39,60.044874855s
50,60.083230799s
28,60.140011286s
56,60.167007117s
25,60.219601136s
42,60.265026463s
25,60.318551968s
49,60.351952493s
64,60.381509972s
28,60.436418938s
58,60.479744482s
74,60.531005326s
38,60.560824466s
50,60.588261056s
27,60.644425045s
81,60.681932081s
72,60.712747738s
27,60.741026552s
31,60.788191627s
64,60.853270848s
28,60.881662982s
62,60.941003795s
43,61.01501666s
39,61.05463297s
57,61.105185952s
41,61.160070452s
62,61.236486519s
83,61.28680551s
43,61.313922538s
32,61.34654501s
49,61.410731794s
72,61.438827195s
67,61.501289337s
47,61.551116793s
59,61.584249699s
67,61.654282063s
66,61.683465451s
27,61.747122176s
47,61.829716242s
34,61.873724675s
70,61.906677617s
43,61.989325586s
50,62.031996885s
129,62.102558071s
82,62.144881669s
49,62.2037466s
44,62.269537529s
91,62.336305623s
52,62.363668181s
53,62.414081916s
49,62.446915686s
39,62.51605479s
74,62.560595185s
40,62.615189198s
72,62.739161759s
51,62.822399336s
49,62.872521839s
51,62.946820216s
30,63.024534844s
113,63.064083837s
28,63.117395151s
54,63.167638689s
50,63.252034408s
77,63.278295937s
55,63.318499973s
28,63.393536041s
60,63.443831224s
58,63.493571803s
26,63.545681644s
64,63.575159652s
26,63.687901257s
69,63.71653771s
26,63.788364713s
61,63.850228354s
26,63.900572527s
89,63.956144815s
49,63.984358417s
30,64.046110368s
53,64.104156709s
45,64.131759559s
66,64.196086032s
44,64.225044888s
30,64.292467575s
52,64.319787571s
39,64.38148451s
43,64.409457009s
53,64.497985111s
55,64.55091936s
42,64.578627152s
51,64.636988559s
56,64.679468558s
90,64.744422895s
27,64.788392501s
46,64.820430209s
51,64.871253762s
126,64.912605097s
87,64.95382584s
84,65.00912595s
48,65.062912887s
89,65.10555786s
69,65.156591205s
104,65.214138609s
63,65.303754206s
54,65.331361582s
45,65.378618309s
78,65.483864664s
80,65.566119971s
276,65.67740617s
79,65.734405158s
191,65.793066206s
66,65.874521562s
103,66.010826631s
75,66.057378718s
127,66.12036489s
156,66.17364372s
79,66.209386208s
61,66.298773434s
59,66.379399217s
71,66.645499045s
81,66.724986794s
52,66.923247141s
67,66.994089073s
63,67.087595271s
76,67.197503316s
60,67.28865602s
76,67.45604093s
109,67.523588183s
70,67.586173908s
63,67.644393707s
57,67.723911418s
89,67.799560441s
73,67.860257225s
56,67.921433092s
51,67.983560053s
61,68.060117245s
63,68.120845415s
58,68.195827215s
63,68.314977054s
95,68.385810085s
156,68.444568262s
96,68.498197401s
63,68.588754074s
54,68.663482225s
80,68.718754004s
64,68.775318469s
92,68.835780092s
105,68.896965039s
4397,68.958357047s
86,69.024781509s
85,69.126147112s
106,69.299725225s
125,69.362268029s
130,69.425319122s
66,69.488799979s
72,69.559257136s
74,69.624795622s
158,69.721998301s
160,74.063725112s
820,74.219387807s
252,74.306370432s
57,74.39208197s
54,74.501036018s
54,74.624359791s
54,74.75537043s
66,74.821859158s
49,74.895656852s
31,74.968835164s
62,75.127843312s
63,75.368426109s
46,76.305854497s
43,76.386970379s
113,76.421636778s
69,76.473349738s
79,76.528726209s
42,76.586089421s
80,76.648882691s
94,76.700589419s
35,76.75820846s
33,76.811482117s
152,76.856577834s
27,76.905195912s
51,76.95302847s
72,77.060821513s
59,77.13039182s
49,77.210054615s
58,77.262560853s
27,77.351995734s
110,77.428571728s
27,77.464418738s
66,77.539846246s
46,77.650389281s
74,77.678351891s
87,77.730024632s
65,77.804875476s
68,77.861931295s
33,77.912050006s
63,77.969728511s
70,78.025752298s
53,78.10743077s
64,78.135202081s
68,78.20131517s
43,78.26341452s
31,78.32232828s
102,78.409739306s
25,78.495109097s
34,78.54502801s
27,78.578396553s
51,78.641490815s
31,78.711617261s
32,78.767776707s
26,78.829150176s
41,78.897939132s
27,78.940896415s
33,78.974378449s
34,79.074799714s
65,79.101312052s
35,79.135337919s
33,79.168884156s
33,79.214218876s
46,79.246859387s
28,79.278778215s
32,79.30694623s
26,79.347378806s
52,79.375333872s
33,79.408785691s
41,79.457808878s
31,79.510220221s
45,79.545663772s
39,79.577942657s
32,79.612342877s
31,79.659162011s
36,79.686320778s
35,79.718761224s
34,79.760450512s
28,79.80306808s
72,79.842537787s
48,79.877973747s
131,79.911136417s
84,79.960534671s
82,79.989684563s
81,80.021266205s
39,80.055564558s
46,80.091229187s
46,80.126808657s
69,80.160507403s
31,80.189506637s
40,80.261258752s
44,80.311371675s
42,80.441692808s
31,80.531480828s
55,80.60879936s
63,80.690836886s
26,80.730098901s
54,80.777617499s
26,80.825654717s
60,80.892983754s
39,80.925847503s
30,80.967885638s
62,81.009523266s
34,81.053578539s
44,81.099317003s
26,81.139599828s
44,81.201632248s
34,81.228064194s
63,81.282072299s
28,81.320628251s
31,81.368640618s
62,81.409225033s
26,81.459939078s
31,81.502732806s
26,81.537056015s
78,81.580595809s
46,81.607131699s
51,81.653734098s
63,81.686327948s
84,81.749287257s
49,81.776839564s
74,81.809918318s
70,81.871618643s
87,81.898422364s
71,81.93025449s
79,81.978246456s
73,82.035621799s
123,82.086691266s
27,82.139953288s
53,82.206502007s
78,82.285605364s
125,82.342734202s
98,82.41149322s
40,82.490923555s
34,82.569235886s
64,82.643208249s
59,82.720506493s
80,82.800469407s
85,82.912486614s
96,82.940513655s
77,83.0000456s
86,83.141862593s
81,83.216372548s
271,83.306533128s
3721,83.338258689s
47,83.375969097s
26,83.438243846s
52,83.506357111s
34,83.5832856s
39,83.677882354s
31,83.76524256s
32,83.846748336s
29,83.930263094s
26,84.019992645s
31,87.852211671s
32,87.998836435s
31,88.047316964s
27,88.079422024s
38,88.125101268s
45,88.161280675s
43,88.200041757s
63,88.231774494s
35,88.264578529s
52,88.294084185s
31,88.320528695s
32,88.354623783s
26,88.385423715s
39,88.416403541s
26,88.443133998s
32,88.4831962s
26,88.52993514s
43,88.572091689s
27,88.634568135s
32,88.685829743s
26,88.722977163s
63,88.755168829s
25,88.785761641s
67,88.812886397s
26,88.851242677s
50,88.878369165s
29,88.910797777s
31,88.939460213s
26,88.980677771s
39,89.008690622s
25,89.040919495s
44,89.068128349s
26,89.130428851s
65,89.156501243s
76,89.223667616s
28,89.2566501s
56,89.300421381s
47,89.330585466s
27,89.361741079s
34,89.388768988s
26,89.427268534s
89,89.45359648s
33,89.498032873s
42,89.526873322s
30,89.589743472s
73,89.666267243s
44,89.723261493s
35,89.751104165s
35,89.798256469s
42,89.825377534s
58,89.859818716s
60,89.939397155s
30,89.980275628s
72,90.019927649s
67,90.055524603s
84,90.104710366s
65,90.170164419s
63,90.204713537s
70,90.242198796s
52,90.27868042s
46,90.316885679s
61,90.376612362s
55,90.43676454s
50,90.468980134s
44,90.556802753s
55,90.619358539s
44,90.687977013s
80,90.759253004s
31,90.817238243s
54,90.888259279s
30,90.940307877s
52,90.988398803s
33,91.04832156s
55,91.104943977s
27,91.15594743s
101,91.204968304s
552,91.254901617s
64,91.302236613s
50,91.379251627s
70,91.413534958s
58,91.465316231s
34,91.495971716s
137,91.548327314s
46,91.598860757s
56,91.638434916s
166,91.665955051s
24,91.806168228s
53,92.344677971s
25,92.383863078s
60,92.434858351s
31,92.505427037s
64,92.566846015s
39,92.651832476s
54,92.736582221s
31,92.805474481s
40,92.893395667s
26,93.004962717s
47,93.030230059s
34,93.083769894s
33,93.115280696s
48,93.170284599s
55,93.238854554s
33,93.266187559s
35,93.307019659s
44,93.360999455s
51,93.393542107s
38,93.432607578s
36,93.473637122s
31,93.507441927s
39,93.543858417s
27,93.575116407s
35,93.625003199s
26,93.684139455s
38,93.714860877s
27,93.748694056s
32,93.822314126s
26,93.867638763s
68,93.902082119s
43,93.934323467s
42,93.965989819s
30,94.004423176s
52,94.032186029s
36,94.067951039s
39,94.097178535s
33,94.133388656s
40,94.161540974s
26,94.194258352s
32,94.222282599s
26,94.289993649s
39,94.333531963s
27,94.378341574s
33,94.413772976s
27,94.458844139s
49,94.497159699s
26,94.536603629s
32,94.570558928s
26,94.609643649s
51,94.636376492s
28,94.668349856s
34,94.697573779s
28,94.734390999s
42,94.761882115s
27,94.795598416s
35,94.824251149s
27,94.87313481s
46,94.899793456s
56,94.931836296s
68,94.970244453s
69,95.009631607s
82,95.039072894s
26,95.073944695s
34,95.102821069s
32,95.144542998s
62,95.172576079s
62,95.208185234s
67,95.238148828s
83,95.286624575s
104,95.345448339s
72,95.412728479s
90,95.48944964s
91,95.559585427s
107,95.586421287s
86,95.620712766s
92,95.674673729s
94,95.716235208s
139,95.781499885s
30,95.85227975s
72,95.942053479s
101,96.038661335s
147,96.119096605s
119,96.20643052s
77,96.310962712s
80,96.405528892s
146,96.490790097s
51,96.5827954s
31,96.68691762s
34,96.80895212s
37,96.839310918s
34,96.920224088s
35,97.097591208s
87,97.184480354s
4489,97.324336436s
51,97.367271599s
258,97.485409366s
83,97.60114412s
96,97.638422468s
96,97.66966179s
109,97.706482806s
32,97.744091145s
78,97.778069875s
39,97.812765917s
63,102.167394169s
25,102.390386176s
110,102.44158065s
121,102.700652056s
44,102.790196796s
30,102.880759174s
68,102.977295056s
79,103.08686693s
46,103.121848617s
79,103.197631757s
110,103.237601814s
3938,103.300898277s
26,103.406001615s
26,103.436328706s
35,103.558043221s
27,103.602349795s
27,103.633843551s
26,103.722487726s
33,103.780217196s
26,103.827013597s
30,103.917633267s
26,104.016297405s
57,107.954776483s
24,107.981491706s
27,108.009019778s
25,108.04371477s
47,108.071753951s
31,108.099035657s
26,108.128085671s
30,108.159147945s
36,108.185534847s
26,108.216239572s
44,108.243606222s
37,108.300496211s
32,108.325717319s
26,108.352952986s
27,108.386504166s
26,108.425871391s
40,108.457381012s
25,108.483860395s
26,108.515605084s
26,108.550679522s
82,108.593847846s
62,108.62111401s
34,108.661101161s
27,108.691228478s
42,108.718655806s
40,108.745503012s
61,108.772502565s
69,108.812228367s
84,108.83840284s
66,108.864809106s
74,108.935297305s
76,108.98545563s
332,109.042088687s
59,109.070386164s
39,109.098541121s
27,109.139921908s
54,109.187669625s
68,109.249732866s
48,109.331496387s
29,109.403446935s
60,109.471642648s
28,109.545358239s
34,109.629068719s
29,109.946243238s
52,110.006640615s
28,110.046278763s
40,110.084544176s
33,110.127033458s
145,110.196013802s
37,110.244872283s
67,110.275293426s
82,110.334506111s
109,110.369485693s
84,110.396854093s
82,110.439276803s
179,110.47805759s
116,110.507364643s
79,110.547017636s
91,110.586020772s
100,110.727758112s
126,110.764534994s
93,110.838776777s
101,110.957820271s
106,111.03115331s
3125,111.115865598s
27,111.200205991s
70,111.387939923s
26,111.491962518s
56,111.578687046s
32,111.668531631s
35,111.783070377s
33,111.893969972s
42,111.988054827s
28,112.087894977s
34,115.03007755s
28,115.310576567s
38,115.377797564s
27,115.40810611s
29,115.445021563s
37,115.491216283s
157,115.524525727s
50,115.559076897s
33,115.593988528s
44,115.635461651s
109,115.664000468s
49,115.698112853s
81,115.729385953s
34,115.765121543s
66,115.79477726s
75,115.822888323s
42,115.861780242s
41,116.01909646s
51,116.073416245s
41,116.103286853s
34,116.216792225s
50,116.265867408s
321,116.350616073s
75,116.395059465s
291,116.430425295s
81,116.526721962s
85,116.569120083s
256,116.612474584s
172,116.655317269s
77,116.713308535s
95,116.747783088s
103,116.781369341s
99,116.833308669s
82,117.153579951s
88,117.307361707s
104,117.519718335s
268,117.606220918s
270,117.687349559s
96,118.019112588s
101,118.114658086s
110,118.228410024s
115,118.290350836s
113,118.393771553s
67,118.512399109s
81,118.579252677s
122,118.662753282s
65,118.768812143s
69,119.0375114s
66,119.307249985s
49,119.406919332s
57,119.506659296s
54,119.615788714s
59,119.742187869s
60,119.843870641s
81,119.911807447s
73,120.046528945s
57,120.114321655s
166,120.181190627s
101,120.249410508s
101,120.316741287s
98,120.369477922s
101,120.425846417s
106,120.484853867s
71,120.53942735s
64,120.602943147s
65,120.684302109s
72,120.758755856s
67,120.815362625s
74,120.987545471s
83,121.087537844s
99,121.182204306s
77,121.280045798s
86,121.400440551s
87,121.502146705s
106,121.564452733s
150,121.629052476s
84,121.696852065s
79,121.768268608s
89,121.837557269s
81,121.918735595s
89,121.999296737s
86,122.097927082s
89,122.173044992s
86,122.261198668s
91,122.350523245s
82,122.507979907s
92,122.596141628s
173,122.676275399s
69,122.756204067s
73,122.844902024s
53,122.926614304s
106,123.015673521s
71,123.104503743s
30,123.192217003s
34,123.278756002s
25,123.369447134s
27,123.453481839s
25,123.544668806s
32,123.720784692s
25,123.80038862s
26,123.872871133s
25,123.921508323s
39,124.028565799s
24,124.100083044s
26,124.131139122s
24,124.164685737s
42,124.190650442s
27,124.217492263s
26,124.245779634s
25,124.276067425s
33,124.301803612s
26,124.328157315s
27,124.354969945s
25,124.393816954s
34,124.419063191s
27,124.444897177s
28,124.480601661s
25,124.512859114s
56,124.540376011s
26,124.566428171s
27,124.593298044s
25,124.625955293s
45,124.652615875s
30,124.680351011s
11350,124.708224199s
26,124.739938981s
63,124.767264371s
44,124.795661784s
38,124.822881483s
35,124.878862562s
34,124.905318263s
35,124.932202093s
36,124.96348723s
38,125.003425533s
64,136.324998844s
25,136.385213198s
46,136.413270464s
26,136.475471589s
60,136.520755613s
47,136.558189465s
33,136.597146072s
30,136.628482209s
48,136.664082457s
26,136.700379502s
27,136.739578471s
26,136.80315679s
43,136.829418033s
27,136.875321815s
42,136.927307853s
26,136.980946291s
146,137.01520533s
188,137.047942074s
64,137.08664363s
57,137.12164248s
92,137.148610031s
42,137.176253793s
50,137.20504663s
34,137.246238263s
48,137.274580052s
29,137.317312935s
25,137.344726891s
24,137.490424382s
33,137.679295135s
32,137.743276173s
25,137.806522761s
27,137.893518865s
40,137.941038366s
26,137.987054673s
26,138.02210399s
25,138.0699902s
62,138.10035095s
28,138.125816572s
41,138.153023151s
26,138.183972387s
43,138.216937641s
30,138.242480992s
28,138.270763834s
32,138.309954109s
42,138.337198384s
31,138.363046446s
27,138.408089406s
27,138.451181543s
57,138.481414133s
27,138.521750571s
27,138.549781195s
28,138.593636087s
70,138.622155961s
39,138.650941666s
40,138.69520835s
50,138.725878034s
84,138.757687131s
47,138.78505353s
64,138.813807424s
75,138.870234359s
91,138.898902554s
71,138.927432733s
81,138.975725783s
76,139.025087324s
44,139.067064087s
25,139.10810919s
37,139.167370397s
88,139.241653632s
56,139.295293398s
41,139.360721061s
27,139.450597146s
26,139.527990545s
101,139.602481444s
62,139.684793703s
92,139.75191564s
80,139.794968888s
34,139.821291203s
27,139.869671134s
26,139.969964494s
27,140.017790224s
126,140.04586093s
46,140.072729717s
25,140.099598372s
25,140.205782265s
45,140.277361302s
38,140.366285815s
29,140.437624771s
24,140.469618878s
31,140.497281135s
25,140.523574836s
25,140.552051129s
24,140.677389773s
31,140.723995478s
25,140.749549669s
25,140.780046152s
24,140.819895163s
114,140.859374702s
30,140.888424203s
68,140.914124889s
90,140.944815124s
107,140.970652127s
75,140.996167037s
78,141.023254883s
109,141.052260102s
140,141.078328348s
82,141.103819682s
94,141.129874745s
109,141.246524135s
145,141.277121106s
95,141.353984276s
109,141.477563952s
116,141.551110825s
196,141.625965694s
26,141.704823318s
28,141.830330534s
27,141.952574837s
101,142.04326557s
89,142.133267386s
89,142.264100806s
116,142.38855964s
160,142.488550356s
97,142.595634516s
116,142.727419085s
123,142.895246193s
147,142.922491875s
108,142.950355206s
124,142.989652771s
122,143.080717171s
195,143.174495786s
31,143.272597881s
90,143.404849946s
125,143.539714768s
189,143.650479109s
92,143.760085758s
38,143.909559461s
155,144.032307461s
101,144.14473568s
34,144.266930749s
37,144.405784864s
36,144.571345065s
187,144.603207502s
151,144.70895916s
160,144.922162269s
56,145.071291666s
167,145.110400812s
200,145.185100353s
3001,145.362046382s
66,145.403909211s
242,145.440153718s
66,145.477736889s
62,145.563819448s
57,145.72546047s
92,145.896926981s
65,146.03408599s
59,146.062818955s
72,146.228696141s
51,149.28613848s
75,149.431852205s
35,149.504278229s
48,149.740422671s
50,149.807193694s
24,149.869572164s
25,149.927156592s
24,150.019474032s
44,150.085465704s
25,150.144813114s
24,150.220129963s
23,150.289446666s
31,150.34556189s
23,150.384865215s
24,150.431423921s
23,150.480969154s
30,150.506051373s
24,150.53154265s
24,150.567373522s
24,150.600318039s
51,150.626391277s
23,150.651124096s
24,150.675129967s
23,150.705938931s
42,150.729683585s
28,150.754164662s
24,150.780476145s
23,150.809047003s
31,150.833407877s
23,150.858039932s
24,150.883293925s
23,150.933944631s
31,150.958267127s
24,150.982403422s
25,151.011777626s
24,151.048430575s
39,151.077315372s
24,151.101573542s
25,151.125858451s
24,151.155902963s
46,151.179594702s
35,151.203747372s
25,151.229677287s
24,151.258527654s
32,151.283593202s
24,151.308446248s
26,151.334042513s
25,151.372119154s
32,151.396739051s
25,151.422162393s
31,151.461127042s
25,151.501473556s
90,151.529111915s
45,151.554615021s
66,151.580037205s
24,151.611571485s
89,151.637030402s
133,151.662824622s
29,151.690390517s
202,151.720227928s
99,151.746271666s
2548,151.777823393s
30,151.804501231s
24,151.89427595s
33,151.939063957s
26,152.005261574s
25,152.05861764s
25,152.118984957s
39,152.252612911s
26,152.281423564s
27,152.485482445s
24,152.583775357s
42,155.133171308s
27,155.163621983s
26,155.191136754s
27,155.2233607s
32,155.248941611s
25,155.274274874s
27,155.300593626s
24,155.341365924s
33,155.366816813s
26,155.394258527s
27,155.429793481s
25,155.461915975s
53,155.48946196s
24,155.518320061s
27,155.544108021s
26,155.575119686s
42,155.601148224s
30,155.628106635s
29,155.65552331s
26,155.687003247s
35,155.713907063s
25,155.740997469s
26,155.767869126s
27,155.820363669s
33,155.845474961s
26,155.872899036s
27,155.90434177s
40,155.942092386s
67,155.972723634s
26,156.001835852s
32,156.03160889s
25,156.064136875s
47,156.090167708s
38,156.116421636s
32,156.146499319s
31,156.177244605s
45,156.204039141s
25,156.231141184s
27,156.280326434s
25,156.33937386s
33,156.371033829s
26,156.398116934s
27,156.438734008s
26,156.482428199s
66,156.515709869s
214,156.548962757s
56,156.587702484s
55,156.620565917s
82,156.646745291s
40,156.67355911s
35,156.701708941s
32,156.732511061s
49,156.759670021s
29,156.786676004s
31,156.81391627s
26,156.879117565s
34,157.094370067s
26,157.15065342s
26,157.211162318s
25,157.288185212s
40,157.328727608s
25,157.363617107s
27,157.396799751s
24,157.445388725s
43,157.476690449s
26,157.507775006s
26,157.535626422s
25,157.567586109s
32,157.594154141s
25,157.620803125s
26,157.647794765s
26,157.687866347s
33,157.713951879s
26,157.741318638s
27,157.776591427s
26,157.809160398s
55,157.836548875s
25,157.863288346s
26,157.890352715s
25,157.92210763s
57,157.948181802s
55,157.974650546s
26,158.003268761s
40,158.034518868s
94,158.061570191s
61,158.088816626s
91,158.11660523s
102,158.171353721s
132,158.196991911s
97,158.223006491s
118,158.25371185s
124,158.31158681s
187,158.362179807s
9117,158.388669427s
27,158.438003113s
34,158.528447566s
66,158.598286849s
39,158.686640122s
27,158.811386988s
25,158.92433303s
33,159.026968172s
24,159.144682224s
26,159.283446653s
25,168.484674862s
32,168.55713171s
26,168.590525037s
26,168.65241545s
25,168.696641488s
403,168.724953262s
68,168.751941198s
28,168.77856984s
25,168.811446364s
47,168.836526844s
38,168.863309111s
29,168.89087333s
24,168.921629892s
36,168.948809423s
24,168.975306038s
35,169.00208804s
25,169.404738126s
52,169.47315908s
26,169.501022595s
35,169.532471006s
35,169.574555473s
41,169.614061403s
35,169.643188325s
39,169.668726505s
36,169.703732241s
52,169.729096461s
28,169.764450799s
36,169.79294463s
40,169.842150259s
47,169.869084212s
36,169.90372789s
26,169.94008331s
37,169.980017569s
50,170.015868548s
38,170.054157507s
27,170.102036993s
25,170.143530046s
96,170.172712986s
187,170.209432743s
133,170.25085767s
52,170.29753351s
89,170.334421358s
637,170.361359438s
1752,170.401862621s
294,170.449640152s
240,170.48891449s
1654,170.516221863s
47,170.54266998s
30,170.638047259s
40,170.898839921s
28,170.959470991s
28,171.017344231s
35,171.247962086s
163,171.955900089s
30,173.637850486s
53,173.787949179s
86,174.0943199s
195,175.701338394s
126,175.728587823s
40,175.762310466s
140,175.800193954s
103,175.828474132s
36,175.856701252s
78,175.902495404s
168,176.056028528s
205,176.086927211s
177,176.147441008s
216,176.348144868s
95,176.516266296s
406,176.558754518s
309,176.631060795s
11040,176.794336265s
121,176.842241443s
299,176.878456266s
90,177.006597997s
91,177.183282168s
94,177.370850625s
137,177.588432513s
102,177.783435589s
84,177.81985769s
237,178.22457233s
93,181.903065906s
79,189.581144913s
93,189.712145792s
71,190.005275367s
75,190.091549003s
58,190.1878547s
51,190.284099719s
57,190.415161338s
69,190.518421973s
64,190.602561079s
56,190.84417002s
68,190.938836005s
74,191.03611257s
73,191.098214506s
54,191.170253248s
